"Entrez.ID"	"Gene.name"
10859	"LILRB1"
10861	"SLC26A1"
10863	"ADAM28"
10864	"SLC22A7"
10865	"ARID5A"
10867	"TSPAN9"
10868	"USP20"
10871	"CD300C"
10873	"ME3"
10874	"NMU"
10875	"FGL2"
10879	"SMR3B"
10880	"ACTL7B"
10881	"ACTL7A"
10882	"C1QL1"
10884	"MRPS30"
10885	"WDR3"
10891	"PPARGC1A"
10892	"MALT1"
10893	"MMP24"
10894	"LYVE1"
10896	"OCLM"
10897	"YIF1A"
10898	"CPSF4"
10899	"JTB"
10900	"RUNDC3A"
10902	"BRD8"
10903	"MTMR11"
10904	"BLCAP"
10905	"MAN1A2"
10906	"TRAFD1"
10907	"TXNL4A"
10908	"PNPLA6"
10911	"UTS2"
10912	"GADD45G"
10913	"EDAR"
10914	"PAPOLA"
10915	"TCERG1"
10916	"MAGED2"
10917	"BTNL3"
10919	"EHMT2"
10920	"COPS8"
10921	"RNPS1"
10922	"FASTK"
10923	"SUB1"
10924	"SMPDL3A"
10926	"DBF4"
10927	"SPIN1"
10928	"RALBP1"
10929	"SRSF8"
10930	"APOBEC2"
10933	"MORF4L1"
10935	"PRDX3"
10936	"GPR75"
10938	"EHD1"
10939	"AFG3L2"
10940	"POP1"
10942	"PRSS21"
10943	"MSL3"
10944	"C11orf58"
10945	"KDELR1"
10946	"SF3A3"
10947	"AP3M2"
10948	"STARD3"
10949	"HNRNPA0"
10950	"BTG3"
10951	"CBX1"
10952	"SEC61B"
10953	"TOMM34"
10954	"PDIA5"
10955	"SERINC3"
10956	"OS9"
10957	"PNRC1"
10959	"TMED2"
10960	"LMAN2"
10961	"ERP29"
10962	"MLLT11"
10963	"STIP1"
10964	"IFI44L"
10966	"RAB40B"
10969	"EBNA1BP2"
10970	"CKAP4"
10971	"YWHAQ"
10972	"TMED10"
10973	"ASCC3"
10974	"ADIRF"
10975	"UQCR11"
10978	"CLP1"
10979	"FERMT2"
10980	"COPS6"
10981	"RAB32"
10982	"MAPRE2"
10983	"CCNI"
10985	"GCN1L1"
10987	"COPS5"
10988	"METAP2"
10989	"IMMT"
10990	"LILRB5"
10991	"SLC38A3"
10992	"SF3B2"
10993	"SDS"
10994	"ILVBL"
10998	"SLC27A5"
11000	"SLC27A3"
11001	"SLC27A2"
11005	"SPINK5"
11006	"LILRB4"
11007	"CCDC85B"
11009	"IL24"
11010	"GLIPR1"
11011	"TLK2"
11012	"KLK11"
11014	"KDELR2"
11015	"KDELR3"
11017	"SNRNP27"
11018	"TMED1"
11019	"LIAS"
11020	"IFT27"
11021	"RAB35"
11022	"TDRKH"
11024	"LILRA1"
11026	"LILRA3"
11027	"LILRA2"
11030	"RBPMS"
11031	"RAB31"
11033	"ADAP1"
11034	"DSTN"
11037	"STON1"
11040	"PIM2"
11041	"B4GAT1"
11043	"MID2"
11044	"PAPD7"
11045	"UPK1A"
11046	"SLC35D2"
11047	"ADRM1"
11051	"NUDT21"
11052	"CPSF6"
11054	"OGFR"
11055	"ZPBP"
11059	"WWP1"
11060	"WWP2"
11061	"LECT1"
11062	"DUS4L"
11063	"SOX30"
11064	"CNTRL"
11065	"UBE2C"
11066	"SNRNP35"
11067	"C10orf10"
11068	"CYB561D2"
11069	"RAPGEF4"
11070	"TMEM115"
11072	"DUSP14"
11073	"TOPBP1"
11074	"TRIM31"
11075	"STMN2"
11076	"TPPP"
11077	"HSF2BP"
11078	"TRIOBP"
11079	"RER1"
11080	"DNAJB4"
11081	"KERA"
11082	"ESM1"
11083	"DIDO1"
11085	"ADAM30"
11086	"ADAM29"
11092	"C9orf9"
11093	"ADAMTS13"
11094	"CACFD1"
11095	"ADAMTS8"
11096	"ADAMTS5"
11097	"NUPL2"
11098	"PRSS23"
11099	"PTPN21"
11100	"HNRNPUL1"
11102	"RPP14"
11104	"KATNA1"
11107	"PRDM5"
11108	"PRDM4"
11113	"CIT"
11116	"FGFR1OP"
11117	"EMILIN1"
11118	"BTN3A2"
11119	"BTN3A1"
11120	"BTN2A1"
11122	"PTPRT"
11123	"RCAN3"
11124	"FAF1"
11126	"CD160"
11127	"KIF3A"
11129	"CLASRP"
11130	"ZWINT"
11131	"CAPN11"
11132	"CAPN10"
11133	"KPTN"
11135	"CDC42EP1"
11136	"SLC7A9"
11137	"PWP1"
11138	"TBC1D8"
11140	"CDC37"
11141	"IL1RAPL1"
11142	"PKIG"
11143	"KAT7"
11144	"DMC1"
11145	"PLA2G16"
11146	"GLMN"
11147	"HHLA3"
11148	"HHLA2"
11151	"CORO1A"
11152	"WDR45"
11153	"FICD"
11154	"AP4S1"
11155	"LDB3"
11156	"PTP4A3"
11157	"LSM6"
11160	"ERLIN2"
11161	"C14orf1"
11162	"NUDT6"
11165	"NUDT3"
11166	"SOX21"
11167	"FSTL1"
11168	"PSIP1"
11169	"WDHD1"
11170	"FAM107A"
11171	"STRAP"
11172	"INSL6"
11173	"ADAMTS7"
11174	"ADAMTS6"
11176	"BAZ2A"
11177	"BAZ1A"
11178	"LZTS1"
11179	"ZNF277"
11180	"WDR6"
11181	"TREH"
11182	"SLC2A6"
11183	"MAP4K5"
11184	"MAP4K1"
11186	"RASSF1"
11187	"PKP3"
11188	"NISCH"
11189	"CELF3"
11190	"CEP250"
11193	"WBP4"
11194	"ABCB8"
11196	"SEC23IP"
11197	"WIF1"
11198	"SUPT16H"
11199	"ANXA10"
11200	"CHEK2"
11201	"POLI"
11202	"KLK8"
11212	"PROSC"
11213	"IRAK3"
11214	"AKAP13"
11215	"AKAP11"
11216	"AKAP10"
11221	"DUSP10"
11222	"MRPL3"
11224	"RPL35"
11226	"GALNT6"
11228	"RASSF8"
11230	"PRAF2"
11231	"SEC63"
11232	"POLG2"
11234	"HPS5"
11235	"PDCD10"
11236	"RNF139"
11237	"RNF24"
11238	"CA5B"
11240	"PADI2"
11243	"PMF1"
11245	"GPR176"
11247	"NXPH4"
11248	"NXPH3"
11250	"GPR45"
11251	"PTGDR2"
11252	"PACSIN2"
11253	"MAN1B1"
11254	"SLC6A14"
11255	"HRH3"
11257	"TP53TG1"
11258	"DCTN3"
11259	"FILIP1L"
11260	"XPOT"
11261	"CHP1"
11262	"SP140"
11264	"PXMP4"
11266	"DUSP12"
11267	"SNF8"
11272	"PRR4"
11273	"ATXN2L"
11274	"USP18"
11275	"KLHL2"
11276	"SYNRG"
11278	"KLF12"
11279	"KLF8"
11280	"SCN11A"
11281	"POU6F2"
11282	"MGAT4B"
11283	"CYP4F8"
11284	"PNKP"
11285	"B4GALT7"
11309	"SLCO2B1"
11311	"VPS45"
11313	"LYPLA2"
11314	"CD300A"
11315	"PARK7"
11316	"COPE"
11317	"RBPJL"
11318	"GPR182"
11319	"ECD"
11320	"MGAT4A"
11321	"GPN1"
11322	"TMC6"
11325	"DDX42"
11326	"VSIG4"
11329	"STK38"
11330	"CTRC"
11331	"PHB2"
11332	"ACOT7"
11333	"PDAP1"
11334	"TUSC2"
11335	"CBX3"
11336	"EXOC3"
11337	"GABARAP"
11338	"U2AF2"
11339	"OIP5"
11340	"EXOSC8"
11341	"SCRG1"
11342	"RNF13"
11343	"MGLL"
11344	"TWF2"
11345	"GABARAPL2"
22794	"CASC3"
22795	"NID2"
22796	"COG2"
22797	"TFEC"
22798	"LAMB4"
22800	"RRAS2"
22802	"CLCA4"
22806	"IKZF3"
22807	"IKZF2"
22809	"ATF5"
22818	"COPZ1"
22820	"COPG1"
22821	"RASA3"
22822	"PHLDA1"
22823	"MTF2"
22824	"HSPA4L"
22826	"DNAJC8"
22827	"PUF60"
22828	"SCAF8"
22829	"NLGN4Y"
22832	"CEP162"
22834	"ZNF652"
22835	"ZFP30"
22836	"RHOBTB3"
22837	"COBLL1"
22838	"RNF44"
22839	"DLGAP4"
22841	"RAB11FIP2"
22843	"PPM1E"
22844	"FRMPD1"
22845	"DOLK"
22846	"VASH1"
22849	"CPEB3"
22850	"ADNP2"
22852	"ANKRD26"
22853	"LMTK2"
22856	"CHSY1"
22858	"ICK"
22859	"ADGRL1"
22861	"NLRP1"
22862	"FNDC3A"
22863	"ATG14"
22864	"R3HDM2"
22865	"SLITRK3"
22868	"FASTKD2"
22869	"ZNF510"
22870	"PPP6R1"
22871	"NLGN1"
22872	"SEC31A"
22873	"DZIP1"
22874	"PLEKHA6"
22875	"ENPP4"
22876	"INPP5F"
22878	"TRAPPC8"
22880	"MORC2"
22882	"ZHX2"
22883	"CLSTN1"
22884	"WDR37"
22885	"ABLIM3"
22887	"FOXJ3"
22889	"KIAA0907"
22890	"ZBTB1"
22893	"BAHD1"
22894	"DIS3"
22897	"CEP164"
22898	"DENND3"
22899	"ARHGEF15"
22900	"CARD8"
22902	"RUFY3"
22903	"BTBD3"
22904	"SBNO2"
22905	"EPN2"
22907	"DHX30"
22908	"SACM1L"
22909	"FAN1"
22911	"WDR47"
22913	"RALY"
22914	"KLRK1"
22915	"MMRN1"
22916	"NCBP2"
22918	"CD93"
22919	"MAPRE1"
22920	"KIFAP3"
22921	"MSRB2"
22924	"MAPRE3"
22925	"PLA2R1"
22926	"ATF6"
22927	"HABP4"
22928	"SEPHS2"
22929	"SEPHS1"
22930	"RAB3GAP1"
22933	"SIRT2"
22934	"RPIA"
22936	"ELL2"
22937	"SCAP"
22938	"SNW1"
22941	"SHANK2"
22943	"DKK1"
22944	"KIN"
22948	"CCT5"
22950	"SLC4A1AP"
22953	"P2RX2"
22954	"TRIM32"
22955	"SCMH1"
22974	"TPX2"
22976	"PAXIP1"
22977	"AKR7A3"
22978	"NT5C2"
22980	"TCF25"
22981	"NINL"
22982	"DIP2C"
22985	"ACIN1"
22986	"SORCS3"
22990	"PCNX"
22992	"KDM2A"
22994	"CEP131"
22995	"CEP152"
22998	"LIMCH1"
23001	"WDFY3"
23002	"DAAM1"
23005	"MAPKBP1"
23007	"PLCH1"
23008	"KLHDC10"
23011	"RAB21"
23012	"STK38L"
23013	"SPEN"
23014	"FBXO21"
23016	"EXOSC7"
23017	"FAIM2"
23019	"CNOT1"
23020	"SNRNP200"
23022	"PALLD"
23023	"TMCC1"
23024	"PDZRN3"
23028	"KDM1A"
23029	"RBM34"
23032	"USP33"
23033	"DOPEY1"
23034	"SAMD4A"
23035	"PHLPP2"
23037	"PDZD2"
23038	"WDTC1"
23039	"XPO7"
23040	"MYT1L"
23041	"MON2"
23042	"PDXDC1"
23043	"TNIK"
23047	"PDS5B"
23048	"FNBP1"
23049	"SMG1"
23051	"ZHX3"
23053	"ZSWIM8"
23054	"NCOA6"
23059	"CLUAP1"
23061	"TBC1D9B"
23062	"GGA2"
23063	"WAPAL"
23064	"SETX"
23065	"EMC1"
23070	"CMTR1"
23071	"ERP44"
23072	"HECW1"
23074	"UHRF1BP1L"
23075	"SWAP70"
23076	"RRP1B"
23077	"MYCBP2"
23078	"VWA8"
23080	"AVL9"
23081	"KDM4C"
23082	"PPRC1"
23085	"ERC1"
23086	"EXPH5"
23090	"ZNF423"
23091	"ZC3H13"
23092	"ARHGAP26"
23093	"TTLL5"
23095	"KIF1B"
23096	"IQSEC2"
23097	"CDK19"
23102	"TBC1D2B"
23105	"FSTL4"
23107	"MRPS27"
23108	"RAP1GAP2"
23111	"SPG20"
23113	"CUL9"
23114	"NFASC"
23116	"FAM179B"
23118	"TAB2"
23119	"HIC2"
23122	"CLASP2"
23125	"CAMTA2"
23126	"POGZ"
23127	"COLGALT2"
23129	"PLXND1"
23130	"ATG2A"
23131	"GPATCH8"
23132	"RAD54L2"
23133	"PHF8"
23136	"EPB41L3"
23137	"SMC5"
23139	"MAST2"
23140	"ZZEF1"
23142	"DCUN1D4"
23143	"LRCH1"
23144	"ZC3H3"
23149	"FCHO1"
23152	"CIC"
23154	"NCDN"
23155	"CLCC1"
23157	"SEPT6"
23158	"TBC1D9"
23161	"SNX13"
23162	"MAPK8IP3"
23163	"GGA3"
23165	"NUP205"
23166	"STAB1"
23167	"EFR3A"
23168	"RTF1"
23169	"SLC35D1"
23170	"TTLL12"
23171	"GPD1L"
23172	"FAM175B"
23173	"METAP1"
23174	"ZCCHC14"
23175	"LPIN1"
23177	"CEP68"
23179	"RGL1"
23180	"RFTN1"
23181	"DIP2A"
23185	"LARP4B"
23186	"RCOR1"
23187	"PHLDB1"
23189	"KANK1"
23190	"UBXN4"
23191	"CYFIP1"
23192	"ATG4B"
23193	"GANAB"
23194	"FBXL7"
23195	"MDN1"
23196	"FAM120A"
23197	"FAF2"
23198	"PSME4"
23199	"GSE1"
23203	"PMPCA"
23204	"ARL6IP1"
23205	"ACSBG1"
23208	"SYT11"
23209	"MLC1"
23210	"JMJD6"
23212	"RRS1"
23213	"SULF1"
23214	"XPO6"
23215	"PRRC2C"
23216	"TBC1D1"
23219	"FBXO28"
23221	"RHOBTB2"
23223	"RRP12"
23224	"SYNE2"
23225	"NUP210"
23228	"PLCL2"
23229	"ARHGEF9"
23230	"VPS13A"
23234	"DNAJC9"
23236	"PLCB1"
23237	"ARC"
23239	"PHLPP1"
23240	"KIAA0922"
23241	"PACS2"
23244	"PDS5A"
23245	"ASTN2"
23246	"BOP1"
23247	"KIAA0556"
23248	"RPRD2"
23250	"ATP11A"
23253	"ANKRD12"
23255	"MTCL1"
23256	"SCFD1"
23258	"DENND5A"
23261	"CAMTA1"
23262	"PPIP5K2"
23263	"MCF2L"
23264	"ZC3H7B"
23265	"EXOC7"
23266	"ADGRL2"
23270	"TSPYL4"
23271	"CAMSAP2"
23272	"FAM208A"
23274	"CLEC16A"
23275	"POFUT2"
23276	"KLHL18"
23277	"CLUH"
23279	"NUP160"
23281	"MTUS2"
23283	"CSTF2T"
23284	"ADGRL3"
23286	"WWC1"
23287	"AGTPBP1"
23288	"IQCE"
23291	"FBXW11"
23293	"SMG6"
23294	"ANKS1A"
23295	"MGRN1"
23299	"BICD2"
23300	"ATMIN"
23302	"WSCD1"
23303	"KIF13B"
23304	"UBR2"
23305	"ACSL6"
23306	"TMEM194A"
23308	"ICOSLG"
23309	"SIN3B"
23312	"DMXL2"
23313	"KIAA0930"
23314	"SATB2"
23316	"CUX2"
23317	"DNAJC13"
23318	"ZCCHC11"
23321	"TRIM2"
23324	"MAN2B2"
23325	"KIAA1033"
23327	"NEDD4L"
23328	"SASH1"
23332	"CLASP1"
23334	"SZT2"
23335	"WDR7"
23336	"SYNM"
23338	"JADE2"
23339	"VPS39"
23344	"ESYT1"
23345	"SYNE1"
23348	"DOCK9"
23351	"KHNYN"
23352	"UBR4"
23355	"VPS8"
23357	"ANGEL1"
23360	"FNBP4"
23362	"PSD3"
23365	"ARHGEF12"
23366	"KIAA0895"
23368	"PPP1R13B"
23369	"PUM2"
23370	"ARHGEF18"
23371	"TNS2"
23373	"CRTC1"
23376	"UFL1"
23378	"RRP8"
23382	"AHCYL2"
23383	"MAU2"
23384	"SPECC1L"
23385	"NCSTN"
23386	"NUDCD3"
23387	"SIK3"
23389	"MED13L"
23390	"ZDHHC17"
23394	"ADNP"
23395	"LARS2"
23396	"PIP5K1C"
23397	"NCAPH"
23398	"PPWD1"
23400	"ATP13A2"
23401	"FRAT2"
23404	"EXOSC2"
23405	"DICER1"
23406	"COTL1"
23408	"SIRT5"
23409	"SIRT4"
23410	"SIRT3"
23411	"SIRT1"
23412	"COMMD3"
23413	"NCS1"
23414	"ZFPM2"
23415	"KCNH4"
23417	"MLYCD"
23418	"CRB1"
23421	"ITGB3BP"
23423	"TMED3"
23424	"TDRD7"
23428	"SLC7A8"
23429	"RYBP"
23430	"TPSD1"
23431	"AP4E1"
23432	"GPR161"
23433	"RHOQ"
23434	"LINC01565"
23435	"TARDBP"
23436	"CELA3B"
23438	"HARS2"
23439	"ATP1B4"
23443	"SLC35A3"
23450	"SF3B3"
23451	"SF3B1"
23452	"ANGPTL2"
23457	"ABCB9"
23460	"ABCA6"
23461	"ABCA5"
23462	"HEY1"
23463	"ICMT"
23467	"NPTXR"
23468	"CBX5"
23469	"PHF3"
23471	"TRAM1"
23473	"CAPN7"
23474	"ETHE1"
23475	"QPRT"
23476	"BRD4"
23478	"SEC11A"
23479	"ISCU"
23480	"SEC61G"
23481	"PES1"
23483	"TGDS"
23484	"LEPROTL1"
23492	"CBX7"
23493	"HEY2"
23495	"TNFRSF13B"
23498	"HAAO"
23499	"MACF1"
23500	"DAAM2"
23503	"ZFYVE26"
23506	"GLTSCR1L"
23507	"LRRC8B"
23509	"POFUT1"
23510	"KCTD2"
23512	"SUZ12"
23513	"SCRIB"
23515	"MORC3"
23516	"SLC39A14"
23518	"R3HDM1"
23520	"ANP32C"
23521	"RPL13A"
23522	"KAT6B"
23523	"CABIN1"
23524	"SRRM2"
23527	"ACAP2"
23528	"ZNF281"
23529	"CLCF1"
23530	"NNT"
23531	"MMD"
23532	"PRAME"
23533	"PIK3R5"
23534	"TNPO3"
23536	"ADAT1"
23538	"OR52A1"
23539	"SLC16A8"
23541	"SEC14L2"
23542	"MAPK8IP2"
23543	"RBFOX2"
23544	"SEZ6L"
23545	"ATP6V0A2"
23546	"SYNGR4"
23547	"LILRA4"
23548	"TTC33"
23549	"DNPEP"
23550	"PSD4"
23552	"CDK20"
23553	"HYAL4"
23554	"TSPAN12"
23555	"TSPAN15"
23556	"PIGN"
23558	"WBP2"
23560	"GTPBP4"
23562	"CLDN14"
23563	"CHST5"
23564	"DDAH2"
23566	"LPAR3"
23568	"ARL2BP"
23569	"PADI4"
23576	"DDAH1"
23580	"CDC42EP4"
23583	"SMUG1"
23585	"TMEM50A"
23586	"DDX58"
23587	"ELP5"
23588	"KLHDC2"
23589	"CARHSP1"
23590	"PDSS1"
23592	"LEMD3"
23593	"HEBP2"
23594	"ORC6"
23595	"ORC3"
23596	"OPN3"
23597	"ACOT9"
23598	"PATZ1"
23600	"AMACR"
23601	"CLEC5A"
23603	"CORO1C"
23604	"DAPK2"
23607	"CD2AP"
23608	"MKRN1"
23609	"MKRN2"
23612	"PHLDA3"
23613	"ZMYND8"
23615	"PYY2"
23616	"SH3BP1"
23617	"TSSK2"
23620	"NTSR2"
23621	"BACE1"
23623	"RUSC1"
23625	"FAM89B"
23626	"SPO11"
23627	"PRND"
23630	"KCNE5"
23632	"CA14"
23633	"KPNA6"
23635	"SSBP2"
23637	"RABGAP1"
23640	"HSPBP1"
23641	"LDOC1"
23643	"LY96"
23644	"EDC4"
23645	"PPP1R15A"
23646	"PLD3"
23647	"ARFIP2"
23648	"SSBP3"
23649	"POLA2"
23650	"TRIM29"
23657	"SLC7A11"
23658	"LSM5"
23659	"PLA2G15"
23660	"ZKSCAN5"
23670	"TMEM2"
23673	"STX12"
23676	"SMPX"
23677	"SH3BP4"
23682	"RAB38"
23683	"PRKD3"
23704	"KCNE4"
23705	"CADM1"
23708	"GSPT2"
23710	"GABARAPL1"
23729	"SHPK"
23741	"EID1"
23742	"NPAP1"
23743	"BHMT2"
23746	"AIPL1"
23753	"SDF2L1"
23759	"PPIL2"
23760	"PITPNB"
23761	"PISD"
23762	"OSBP2"
23764	"MAFF"
23765	"IL17RA"
23767	"FLRT3"
23768	"FLRT2"
23769	"FLRT1"
23770	"FKBP8"
23774	"BRD1"
23780	"APOL2"
23786	"BCL2L13"
23787	"MTCH1"
23788	"MTCH2"
24137	"KIF4A"
24138	"IFIT5"
24139	"EML2"
24140	"FTSJ1"
24141	"LAMP5"
24145	"PANX1"
24146	"CLDN15"
24147	"FJX1"
24148	"PRPF6"
24149	"ZNF318"
25769	"SLC24A2"
25770	"C22orf31"
25771	"TBC1D22A"
25776	"CBY1"
25777	"SUN2"
25778	"DSTYK"
25780	"RASGRP3"
25782	"RAB3GAP2"
25788	"RAD54B"
25789	"TMEM59L"
25790	"CFAP45"
25792	"CIZ1"
25793	"FBXO7"
25794	"FSCN2"
25796	"PGLS"
25797	"QPCT"
25799	"ZNF324"
25800	"SLC39A6"
25801	"GCA"
25802	"LMOD1"
25803	"SPDEF"
25804	"LSM4"
25805	"BAMBI"
25806	"VAX2"
25807	"RHBDD3"
25809	"TTLL1"
25813	"SAMM50"
25814	"ATXN10"
25816	"TNFAIP8"
25818	"KLK5"
25819	"CCRN4L"
25820	"ARIH1"
25821	"MTO1"
25822	"DNAJB5"
25823	"TPSG1"
25825	"BACE2"
25827	"FBXL2"
25828	"TXN2"
25830	"SULT4A1"
25833	"POU2F3"
25834	"MGAT4C"
25836	"NIPBL"
25837	"RAB26"
25839	"COG4"
25840	"METTL7A"
25841	"ABTB2"
25842	"ASF1A"
25843	"MOB4"
25844	"YIPF3"
25847	"ANAPC13"
25849	"PARM1"
25850	"ZNF345"
25852	"ARMC8"
25854	"FAM149A"
25855	"BRMS1"
25859	"PART1"
25861	"DFNB31"
25862	"USP49"
25864	"ABHD14A"
25865	"PRKD2"
25873	"RPL36"
25874	"MPC2"
25875	"LETMD1"
25876	"SPEF1"
25878	"MXRA5"
25879	"DCAF13"
25880	"TMEM186"
25888	"ZNF473"
25891	"PAMR1"
25893	"TRIM58"
25895	"METTL21B"
25896	"INTS7"
25897	"RNF19A"
25898	"RCHY1"
25900	"IFFO1"
25901	"CCDC28A"
25903	"OLFML2B"
25906	"ANAPC15"
25907	"TMEM158"
25909	"AHCTF1"
25913	"POT1"
25915	"NDUFAF3"
25920	"NELFB"
25924	"MYRIP"
25926	"NOL11"
25928	"SOSTDC1"
25932	"CLIC4"
25936	"NSL1"
25937	"WWTR1"
25939	"SAMHD1"
25940	"FAM98A"
25941	"TPGS2"
25945	"PVRL3"
25948	"KBTBD2"
25949	"SYF2"
25950	"RWDD3"
25956	"SEC31B"
25957	"PNISR"
25959	"KANK2"
25960	"ADGRA2"
25961	"NUDT13"
25963	"TMEM87A"
25966	"C2CD2"
25970	"SH2B1"
25972	"UNC50"
25975	"EGFL6"
25976	"TIPARP"
25977	"NECAP1"
25978	"CHMP2B"
25979	"DHRS7B"
25980	"AAR2"
25984	"KRT23"
25987	"TSKU"
25988	"HINFP"
25994	"HIGD1A"
25996	"REXO2"
25998	"IBTK"
25999	"CLIP3"
26000	"TBC1D10B"
26001	"RNF167"
26002	"MOXD1"
26003	"GORASP2"
26005	"C2CD3"
26007	"DAK"
26009	"ZZZ3"
26010	"SPATS2L"
26012	"NSMF"
26013	"L3MBTL1"
26015	"RPAP1"
26017	"FAM32A"
26018	"LRIG1"
26019	"UPF2"
26020	"LRP10"
26024	"PTCD1"
26027	"ACOT11"
26030	"PLEKHG3"
26031	"OSBPL3"
26033	"ATRNL1"
26034	"IPCEF1"
26035	"GLCE"
26036	"ZNF451"
26037	"SIPA1L1"
26038	"CHD5"
26039	"SS18L1"
26040	"SETBP1"
26045	"LRRTM2"
26046	"LTN1"
26047	"CNTNAP2"
26050	"SLITRK5"
26051	"PPP1R16B"
26052	"DNM3"
26053	"AUTS2"
26054	"SENP6"
26056	"RAB11FIP5"
26057	"ANKRD17"
26058	"GIGYF2"
26059	"ERC2"
26060	"APPL1"
26063	"DECR2"
26064	"RAI14"
26065	"LSM14A"
26073	"POLDIP2"
26083	"TBC1D29"
26084	"ARHGEF26"
26085	"KLK13"
26088	"GGA1"
26091	"HERC4"
26092	"TOR1AIP1"
26093	"CCDC9"
26094	"DCAF4"
26098	"EDRF1"
26099	"SZRD1"
26100	"WIPI2"
26103	"LRIT1"
26108	"PYGO1"
26112	"CCDC69"
26118	"WSB1"
26119	"LDLRAP1"
26123	"TCTN3"
26128	"KIAA1279"
26130	"GAPVD1"
26133	"TRPC4AP"
26135	"SERBP1"
26136	"TES"
26137	"ZBTB20"
26140	"TTLL3"
26145	"IRF2BP1"
26146	"TRAF3IP1"
26148	"C10orf12"
26150	"RIBC2"
26151	"NAT9"
26152	"ZNF337"
26154	"ABCA12"
26155	"NOC2L"
26168	"SENP3"
26189	"OR1A2"
26190	"FBXW2"
26191	"PTPN22"
26205	"GMEB2"
26206	"SPAG8"
26207	"PITPNC1"
26211	"OR2F1"
26225	"ARL5A"
26227	"PHGDH"
26228	"STAP1"
26229	"B3GAT3"
26232	"FBXO2"
26233	"FBXL6"
26234	"FBXL5"
26235	"FBXL4"
26239	"LCE2B"
26240	"FAM50B"
26249	"KLHL3"
26251	"KCNG2"
26253	"CLEC4E"
26256	"CABYR"
26261	"FBXO24"
26263	"FBXO22"
26266	"SLC13A4"
26268	"FBXO9"
26271	"FBXO5"
26272	"FBXO4"
26273	"FBXO3"
26275	"HIBCH"
26276	"VPS33B"
26277	"TINF2"
26278	"SACS"
26279	"PLA2G2D"
26280	"IL1RAPL2"
26281	"FGF20"
26284	"ERAL1"
26285	"CLDN17"
26286	"ARFGAP3"
26287	"ANKRD2"
26289	"AK5"
26290	"GALNT8"
26291	"FGF21"
26292	"MYCBP"
26297	"SERGEF"
26298	"EHF"
26330	"GAPDHS"
26333	"OR7A17"
26353	"HSPB8"
26354	"GNL3"
26355	"FAM162A"
26468	"LHX6"
26469	"PTPN18"
26470	"SEZ6L2"
26471	"NUPR1"
26476	"OR10J1"
26499	"PLEK2"
26502	"NARF"
26503	"SLC17A5"
26504	"CNNM4"
26505	"CNNM3"
26507	"CNNM1"
26508	"HEYL"
26509	"MYOF"
26511	"CHIC2"
26512	"INTS6"
26515	"TIMM10B"
26517	"TIMM13"
26519	"TIMM10"
26520	"TIMM9"
26521	"TIMM8B"
26523	"AGO1"
26525	"IL36RN"
26528	"DAZAP1"
26529	"OR12D2"
26531	"OR11A1"
26532	"OR10H3"
26538	"OR10H2"
26539	"OR10H1"
26548	"ITGB1BP2"
26574	"AATF"
26575	"RGS17"
26576	"SRPK3"
26577	"PCOLCE2"
26578	"OSTF1"
26585	"GREM1"
26586	"CKAP2"
26589	"MRPL46"
26608	"TBL2"
26610	"ELP4"
26658	"OR7C2"
26659	"OR7A5"
26692	"OR2W1"
26707	"OR2J2"
26716	"OR2H1"
26747	"NUFIP1"
26750	"RPS6KC1"
26751	"SH3YL1"
26762	"HAVCR1"
26872	"STEAP1"
26873	"OPLAH"
26953	"RANBP6"
26959	"HBP1"
26960	"NBEA"
26973	"CHORDC1"
26984	"SEC22A"
26986	"PABPC1"
26993	"AKAP8L"
26994	"RNF11"
26998	"FETUB"
26999	"CYFIP2"
27004	"TCL6"
27005	"USP21"
27006	"FGF22"
27010	"TPK1"
27012	"KCNV1"
27013	"CNPPD1"
27018	"NGFRAP1"
27019	"DNAI1"
27020	"NPTN"
27022	"FOXD3"
27023	"FOXB1"
27030	"MLH3"
27032	"ATP2C1"
27033	"ZBTB32"
27034	"ACAD8"
27035	"NOX1"
27036	"SIGLEC7"
27037	"TRMT2A"
27039	"PKD2L2"
27042	"DIEXF"
27043	"PELP1"
27044	"SND1"
27063	"ANKRD1"
27065	"NSG1"
27067	"STAU2"
27068	"PPA2"
27069	"GHITM"
27071	"DAPP1"
27072	"VPS41"
27074	"LAMP3"
27075	"TSPAN13"
27076	"LYPD3"
27077	"B9D1"
27079	"RPUSD2"
27087	"B3GAT1"
27089	"UQCRQ"
27090	"ST6GALNAC4"
27091	"CACNG5"
27092	"CACNG4"
27094	"KCNMB3"
27095	"TRAPPC3"
27097	"TAF5L"
27098	"CLUL1"
27099	"SND1-IT1"
27101	"CACYBP"
27102	"EIF2AK1"
27107	"ZBTB11"
27109	"ATP5S"
27112	"FAM155B"
27113	"BBC3"
27115	"PDE7B"
27120	"DKKL1"
27121	"DKK4"
27122	"DKK3"
27123	"DKK2"
27124	"INPP5J"
27125	"AFF4"
27128	"CYTH4"
27129	"HSPB7"
27130	"INVS"
27131	"SNX5"
27132	"CPNE7"
27134	"TJP3"
27136	"MORC1"
27141	"CIDEB"
27147	"DENND2A"
27156	"RSPH14"
27159	"CHIA"
27163	"NAAA"
27165	"GLS2"
27173	"SLC39A1"
27175	"TUBG2"
27178	"IL37"
27179	"IL36A"
27180	"SIGLEC9"
27181	"SIGLEC8"
27183	"VPS4A"
